it, F/N=   289     -1.18449525
it, F/N=   290     -1.18449525
it, F/N=   291     -1.18449525
it, F/N=   292     -1.18449525
it, F/N=   293     -1.18449525
it, F/N=   294     -1.18449525
it, F/N=   295     -1.18449525
it, F/N=   296     -1.18449525
it, F/N=   297     -1.18449525
it, F/N=   298     -1.18449525
it, F/N=   299     -1.18449525
it, F/N=   300     -1.18449525
it, F/N=   301     -1.18449525
it, F/N=   302     -1.18449525
it, F/N=   303     -1.18449525
it, F/N=   304     -1.18449525
it, F/N=   305     -1.18449525
it, F/N=   306     -1.18449525
it, F/N=   307     -1.18449525
it, F/N=   308     -1.18449525
it, F/N=   309     -1.18449525
it, F/N=   310     -1.18449525
it, F/N=   311     -1.18449525
it, F/N=   312     -1.18449525
it, F/N=   313     -1.18449525
it, F/N=   314     -1.18449525
it, F/N=   315     -1.18449525
it, F/N=   316     -1.18449525
it, F/N=   317     -1.18449525
it, F/N=   318     -1.18449525
it, F/N=   319     -1.18449525
it, F/N=   320     -1.18449525
it, F/N=   321     -1.18449525
it, F/N=   322     -1.18449525
it, F/N=   323     -1.18449525
it, F/N=   324     -1.18449525
it, F/N=   325     -1.18449525
it, F/N=   326     -1.18449525
it, F/N=   327     -1.18449525
it, F/N=   328     -1.18449525
it, F/N=   329     -1.18449525
it, F/N=   330     -1.18449525
it, F/N=   331     -1.18449525
it, F/N=   332     -1.18449525
it, F/N=   333     -1.18449525
it, F/N=   334     -1.18449525
it, F/N=   335     -1.18449525
it, F/N=   336     -1.18449525
it, F/N=   337     -1.18449525
it, F/N=   338     -1.18449525
it, F/N=   339     -1.18449525
it, F/N=   340     -1.18449525
it, F/N=   341     -1.18449525
it, F/N=   342     -1.18449525
it, F/N=   343     -1.18449525
it, F/N=   344     -1.18449525
it, F/N=   345     -1.18449525
it, F/N=   346     -1.18449525
it, F/N=   347     -1.18449525
it, F/N=   348     -1.18449525
it, F/N=   349     -1.18449525
it, F/N=   350     -1.18449525
it, F/N=   351     -1.18449525
it, F/N=   352     -1.18449525
it, F/N=   353     -1.18449525
it, F/N=   354     -1.18449525
it, F/N=   355     -1.18449525
it, F/N=   356     -1.18449525
it, F/N=   357     -1.18449525
it, F/N=   358     -1.18449525
it, F/N=   359     -1.18449525
it, F/N=   360     -1.18449525
it, F/N=   361     -1.18449525
it, F/N=   362     -1.18449525
it, F/N=   363     -1.18449525
it, F/N=   364     -1.18449525
it, F/N=   365     -1.18449525
it, F/N=   366     -1.18449525
it, F/N=   367     -1.18449525
it, F/N=   368     -1.18449525
it, F/N=   369     -1.18449525
it, F/N=   370     -1.18449525
it, F/N=   371     -1.18449525
it, F/N=   372     -1.18449525
it, F/N=   373     -1.18449525
it, F/N=   374     -1.18449525
it, F/N=   375     -1.18449525
it, F/N=   376     -1.18449525
it, F/N=   377     -1.18449525
it, F/N=   378     -1.18449525
it, F/N=   379     -1.18449525
it, F/N=   380     -1.18449525
it, F/N=   381     -1.18449525
it, F/N=   382     -1.18449525
it, F/N=   383     -1.18449525
it, F/N=   384     -1.18449525
it, F/N=   385     -1.18449525
it, F/N=   386     -1.18449525
it, F/N=   387     -1.18449525
it, F/N=   388     -1.18449525
it, F/N=   389     -1.18449525
it, F/N=   390     -1.18449525
it, F/N=   391     -1.18449525
it, F/N=   392     -1.18449525
it, F/N=   393     -1.18449525
it, F/N=   394     -1.18449525
it, F/N=   395     -1.18449525
it, F/N=   396     -1.18449525
it, F/N=   397     -1.18449525
it, F/N=   398     -1.18449525
it, F/N=   399     -1.18449525
it, F/N=   400     -1.18449525
it, F/N=   401     -1.18449525
it, F/N=   402     -1.18449525
it, F/N=   403     -1.18449525
it, F/N=   404     -1.18449525
it, F/N=   405     -1.18449525
it, F/N=   406     -1.18449525
it, F/N=   407     -1.18449525
it, F/N=   408     -1.18449525
it, F/N=   409     -1.18449525
it, F/N=   410     -1.18449525
it, F/N=   411     -1.18449525
it, F/N=   412     -1.18449525
it, F/N=   413     -1.18449525
it, F/N=   414     -1.18449525
it, F/N=   415     -1.18449525
it, F/N=   416     -1.18449525
it, F/N=   417     -1.18449525
it, F/N=   418     -1.18449525
it, F/N=   419     -1.18449525
it, F/N=   420     -1.18449525
it, F/N=   421     -1.18449525
it, F/N=   422     -1.18449525
it, F/N=   423     -1.18449525
it, F/N=   424     -1.18449525
it, F/N=   425     -1.18449525
it, F/N=   426     -1.18449525
it, F/N=   427     -1.18449525
it, F/N=   428     -1.18449525
it, F/N=   429     -1.18449525
it, F/N=   430     -1.18449525
it, F/N=   431     -1.18449525
it, F/N=   432     -1.18449525
it, F/N=   433     -1.18449525
it, F/N=   434     -1.18449525
it, F/N=   435     -1.18449525
it, F/N=   436     -1.18449525
